Bank,region,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
Agricultural Bank of China Ltd,AT,0.002665809458007174,0.08621784966771587,0.0035669283098969766,0.14199111987550456,0.07756183208026743,0.003081181425064231,0.01151473682354438,0.08583423840585748,0.233155023319643,8.846667364943812e-05,0.25564409202058774,1.5697268900152624e-06,0.20679884945660293,0.11511612762203591,0.009131540233595699,0.00231291149949571,0.016738216597326425,0.22903479993376724,0.04432656998071151,0.18404975085665073,0.12770173319327083
Agricultural Bank of China Ltd,AU,2.149834853434825,114.21853444648164,4.812901344212465,163.0076920343749,26.7806568352081,3.32685099305937,6.025276155726483,83.30774477405423,173.29570025921254,0.015225546456832235,239.5475368085753,0.07844069597485256,250.67195352125026,59.40698534295333,10.806157496185774,2.1566593546740296,21.508069393012335,218.16275756832678,20.01365268191115,140.4581396646551,100.42146617151579
Agricultural Bank of China Ltd,BE,0.003509107166344348,0.2572083569182315,0.011055618354176112,0.5822837703336243,0.11775849470377103,0.004918986219755027,0.025710860631857083,0.17873198374393184,0.7116786109733586,1.757572902496416e-05,0.6822680243755292,3.9066359989561525e-05,0.5409776525699473,0.18564704332330187,0.018695590601836898,0.003300342071048855,0.037120496215278236,0.5880191432058777,0.07544770116221422,0.33264345084762753,0.43137546485772715
Agricultural Bank of China Ltd,BG,0.0003709484358323334,0.010729357653671116,0.00044316581939464245,0.013738927606514148,0.00708473142827349,0.0004047626549537108,0.0007785756759437718,0.012330428469709134,0.023720058376981913,1.5738496968398911e-06,0.028381364685558887,1.1990871917468183e-06,0.01820229059156689,0.009400970664609024,0.0009700287398098635,0.0003482186098575699,0.0015987012112775873,0.0270257731065044,0.004257766669357046,0.021218334832231137,0.015915832752666597
Agricultural Bank of China Ltd,BR,0.4288620995370727,2.1544667939208235,0.3782987969507644,4.3210884332778345,0.9492643679026321,0.4758202159101059,0.39239845677748353,2.0187717127222196,3.9889320875214613,0.0002837135357710815,7.293438937835673,0.0018789457400543027,5.984902836944184,0.8468020631718722,0.491005316181597,0.3952135486341341,0.6899971848735355,6.783019696388131,0.44769264321684415,4.054178098766422,3.165430908042121
Agricultural Bank of China Ltd,CA,19.822291590043285,1660.3960070022786,86.20423804597225,2092.6229361127216,303.790572449652,30.78971221215565,87.31377529638002,1172.1533400289043,2693.2722605274434,0.056177840338835945,3094.262248069931,0.12770022413664583,3989.479159409543,562.8708046389935,108.4574414269969,18.356643628255608,200.95810490373918,3442.1820219899996,202.85325515249468,2552.2602370009054,1487.314755296904
Agricultural Bank of China Ltd,CH,0.0041717478024338416,1.0929820980727538,0.12050726223605393,1.3176019294081993,0.3946381956497758,0.013871550187648192,0.08668969902688889,0.9975355804796369,2.0621955177830382,0.0005533012175463743,2.588440929406317,6.0765492636263345e-05,2.0670109541766166,0.7169871349675059,0.1181537653543841,0.00574189714549667,0.2211426091172643,2.622014553348043,0.2732947298086925,1.895999147111498,1.543403395480365
Agricultural Bank of China Ltd,CN,7648.824667829889,108718.2844990342,7548.078019029361,112881.76507265276,106913.1091796332,10294.777351259128,26080.166981215876,98495.15428584549,187209.6146608365,58.59773879768788,399419.5135040273,448.96199141992395,184675.68009619904,102982.86929368778,13027.63456186753,7451.472186602098,22863.354170226972,351272.6087608208,38864.72319466848,219038.00333903608,148627.31169067408
Agricultural Bank of China Ltd,CY,1.0285818171801628e-06,1.9368215066789716e-05,2.0774386660205127e-06,9.5277417011133e-05,9.896844216282802e-06,1.71440235287001e-06,4.693044931198634e-06,1.446056100277545e-05,0.000101968018953206,1.909966992259131e-08,9.985741388179421e-05,4.447392954338788e-08,4.687493169531947e-05,1.4051370583395091e-05,4.991248465329001e-06,1.122410300177272e-06,5.9944047930879445e-06,8.428709937066487e-05,8.294467552225596e-06,2.3802265653930948e-05,7.355395699712852e-05
Agricultural Bank of China Ltd,CZ,0.0013457585230011921,0.0451524059473118,0.0012220391462107998,0.057825412390728456,0.05170222885756131,0.00167044624375396,0.004240905028775947,0.05392287183432517,0.11264040925963187,8.46390170084955e-06,0.16349708598789076,5.0630011073380495e-06,0.08097564059903681,0.06969546841163705,0.003951693963789946,0.0011932172644025735,0.006779421800961206,0.14507228460741833,0.02573118022663668,0.11315950518475193,0.07234892864701004
Agricultural Bank of China Ltd,DE,0.11866555546086566,9.717821923607163,0.28228614899791504,16.43170017468633,11.287550290361228,0.17330777956875826,0.5950790189423061,11.526080583507396,28.64446927971733,0.004432635042262495,38.33396744626654,0.0003307360386036217,17.90101920035098,17.8707458656639,0.5933376326930186,0.11503645646683923,1.1914510248588444,32.81422423942757,6.3978278234680905,25.962191927057006,20.977664562712246
Agricultural Bank of China Ltd,DK,0.001404363692390426,0.04468749331335773,0.0025801909506595147,0.14772060154272904,0.02736582941272919,0.002814212623466617,0.005762731440590127,0.03482567972627666,0.16904965269919914,2.4591401064512278e-05,0.16542249201893955,0.0001826207484386034,0.0855607555204885,0.03992667663521505,0.004546348917671035,0.0015185506537461896,0.010080263210942124,0.14024360782103892,0.015477959788813797,0.0689590353622894,0.12422339713285933
Agricultural Bank of China Ltd,EE,8.779425769035792e-05,0.00042778178759564855,3.7135039908740215e-05,0.0013564552158306237,0.0003803550855066204,9.064042596902223e-05,0.00011649754751442092,0.000367194415594538,0.0016836699127821709,2.7403357028279614e-07,0.0018289016269723896,1.0141095434130632e-06,0.001097307004144829,0.0004082283338346608,0.00011686233027156505,7.20976685127813e-05,0.0001579844653916149,0.0016327048887151876,0.00015749929122800795,0.0009182160649146959,0.0009279574351243296
Agricultural Bank of China Ltd,ES,0.013940077737116596,0.37230037906748686,0.020337718468505843,0.5124455968391443,0.25331319456241475,0.018398337039508612,0.061998219484229275,0.3579257194521791,0.8516941798898441,0.00029853199934007363,1.0308747405542198,0.0005817521411785676,0.7363758529521333,0.3785497035557731,0.0449864606643233,0.013726627896094273,0.1042448307329125,0.9367794492667234,0.14132085650475343,0.6457766960429534,0.5111866017433391
Agricultural Bank of China Ltd,FI,0.003846505722689222,0.07287576743091918,0.0020267756828278825,0.07451858658671202,0.047115981464091176,0.004825252917980196,0.013344135095060938,0.05052586291207542,0.12252603717361132,1.132078115788735e-05,0.18269109846942447,3.16090190127479e-05,0.12123548483789444,0.0596279728359391,0.007782984144111889,0.0031217884385415363,0.011907451209834788,0.1635299391730122,0.02234442430245506,0.12612842809793592,0.07089854802377688
