Bank,region,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
Agricultural Bank of China Ltd,AT,0.000213551356876588,0.06314085146514785,0.0015123707405502085,0.10217557157069355,0.05359183655774794,0.0011585559240757937,0.002699147910517421,0.06815446265995925,0.1782486433555203,8.401495630823978e-06,0.19792273664759272,8.225959280991526e-07,0.161810861058064,0.0861259894075447,0.0028129236068989614,0.0008885365486208307,0.0035308706910252624,0.1711112197446936,0.032238747859769074,0.13610538162822267,0.0851367110367816
Agricultural Bank of China Ltd,AU,0.2875545205616794,58.78065062466114,2.4677519663008205,92.68379977095549,17.086682813338573,1.89574246276902,2.56035040297753,34.47553757699407,84.52347929301565,3.9401527888238965e-05,139.80739256836333,0.0390004653436491,164.4886664047911,31.13677720526538,2.7842556851511038,1.2879225984624383,4.673497948116098,129.97031559099918,10.152818064230278,96.0979921160374,40.56805528381671
Agricultural Bank of China Ltd,BE,0.00031558178790740284,0.20698878923845987,0.0033542583435666865,0.45162950263328194,0.08593527056974942,0.002184177140667207,0.0073718349686428385,0.14472911560270546,0.5645099414569885,2.813487242089865e-06,0.5491508166702275,2.0747656903506922e-05,0.4315327075775886,0.14362238664765373,0.006762760016570606,0.0014707569199340392,0.009323029335626431,0.4494912483221051,0.055005919101236034,0.2306150071634906,0.31832609781357946
Agricultural Bank of China Ltd,BG,6.101724699027151e-05,0.008894541127824363,0.0003228315192789809,0.010934035240261524,0.005612365569547658,0.00027031040192951203,0.0004029302544610795,0.010750070427968585,0.02020097123462644,3.7997406460063483e-07,0.024962312996827843,6.564044293946541e-07,0.015290052965699219,0.007894979655837544,0.0004221724517554879,0.0002365651701023746,0.0004717709147166922,0.02320746503951824,0.003570194033919137,0.018424303424222098,0.013028189308473933
Agricultural Bank of China Ltd,BR,0.05724331680829304,0.9423969866210918,0.26087880755642456,2.571202051292973,0.6085877811249157,0.2570605036351049,0.2341718277735676,0.8614608570047435,1.9666172779657536,5.084587072379817e-05,4.286266298721326,0.0008209742685257952,3.6978796219761834,0.5173900250152014,0.2513854651880862,0.21708841480964666,0.37687287823917787,4.009111692340876,0.28062593519340384,2.743279614442843,1.2911769324177726
Agricultural Bank of China Ltd,CA,1.372589021044208,1369.3560593611771,38.88606700259955,1691.2993502761053,218.25112011899418,13.396002178569354,52.85227280501854,966.5227958267386,2177.7157670256793,0.026215698061712613,2584.8972062750418,0.06938661132953036,3430.5776605114625,431.27111256174123,47.22659484188339,7.4515351462708885,62.03067974622953,2902.218293383842,154.18824239671804,2185.908129000578,1190.8499915799866
Agricultural Bank of China Ltd,CH,0.0003726640623552555,0.7963882173008332,0.07591095862993347,0.8834378423184923,0.20241928249072255,0.007564970991692135,0.029888552175963465,0.7387868918142285,1.3735019071326287,0.00013692961179731373,1.8188748624678084,2.916250531796826e-05,1.4968895270944103,0.38397375554522484,0.08231155556760136,0.003236333052365317,0.1322986615354559,1.8225687220582456,0.1180556821786864,1.332783803029601,1.004257825834104
Agricultural Bank of China Ltd,CN,1229.3455248777757,86958.20788969076,6514.55503479836,86248.30312197455,86893.07802583139,6589.161339907237,11896.447040948922,83198.97327301804,153344.57948105538,6.159836350741291,339793.8928362655,244.87488593787995,152734.83283868403,85156.30565589023,7026.746455253448,5072.8486296965575,12666.3005034303,285756.35717886215,29004.947709393196,181208.48772004992,112508.10625709768
Agricultural Bank of China Ltd,CY,1.6815707040572587e-07,1.4205578206557202e-05,1.0613230879383189e-06,8.238934387653054e-05,6.390232092356432e-06,1.1167519067096786e-06,1.7340565213330267e-06,1.0929531873665463e-05,8.742637480906902e-05,4.121521463596649e-09,8.454788009814328e-05,2.3053775599951412e-08,3.6808279387401625e-05,1.078711368021686e-05,3.3178554277055427e-06,7.806790471271621e-07,2.3923011389999944e-06,6.725629853583975e-05,6.016440094458731e-06,1.665576231670732e-05,6.181257767903334e-05
Agricultural Bank of China Ltd,CZ,9.062616791594136e-05,0.03362453154305958,0.0007004087531062534,0.039229561437404456,0.03618498887373089,0.0005701937400970617,0.0014181934638484777,0.04369363522411568,0.082668619212751,1.0187568470077378e-06,0.12575299525159245,2.639612387341669e-06,0.061240072010697526,0.049141571508553056,0.0010741449215489443,0.000407516225793693,0.0014608080032513615,0.10959828498849235,0.018057717704436305,0.08255026149693315,0.048783381211025
Agricultural Bank of China Ltd,DE,0.012247498813915013,7.4931112597264615,0.11638972168284065,11.826074238580542,7.819526531420472,0.08414042922231668,0.2163577513794394,9.513285794533619,21.120167689490337,0.0005849869555359079,28.293788441338926,0.00017219321500557824,13.63632758779164,12.733748373956757,0.1931118395767051,0.056687073551960884,0.30047840313109453,23.83443957388845,4.5750328078435185,18.579037834274697,15.052725459468476
