Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
System,AT,Cultivation of paddy rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System,AT,Cultivation of wheat,0.0004921536146509825,0.008953650122057628,0.0021248330548375646,0.013791786344580793,0.0057840293212707205,0.0020281043870437813,0.0017745445368720224,0.007587979897925912,0.02046552375484845,0.002312775581659072,0.018397747275824147,3.020526692375767e-06,0.022935383152816118,0.005770177523498358,0.0022528543133141098,0.001988444434750548,0.00228980052814373,0.018652335230058995,0.0031623833081142988,0.010837113279773247,0.010346524649944622
System,AT,Cultivation of cereal grains nec,0.0007121996912637157,0.02051820204771483,0.003237782398023346,0.031311395156999246,0.01158552778618155,0.002991509847090873,0.0029164243995200615,0.017369159682208958,0.04677584617878067,0.003448712497736369,0.04272567084722527,8.32164182126955e-06,0.054962890215629605,0.012953122024674026,0.0035234990396446086,0.0028963691257335297,0.0036583858648901895,0.04388556090108856,0.006152119039877514,0.024084501866602024,0.022959642651470682
System,AT,"Cultivation of vegetables, fruit, nuts",0.00584679854987691,0.04408247553036841,0.024051446580592127,0.06608646759079649,0.031491062435286564,0.023523263781832993,0.019617061334014817,0.03859714390755217,0.08714835304307404,0.018937728013858145,0.08456279715068259,8.538901471108744e-06,0.10709028549964285,0.019729369886717203,0.024388745691834454,0.023432550726949424,0.02462851619546499,0.08467648766350844,0.018394117575621205,0.06286227876835768,0.047380912840498064
System,AT,Cultivation of oil seeds,6.113811105115118e-05,0.003481200642088177,0.0003186551984759269,0.006063640544514366,0.002352849689181049,0.000277799776486898,0.00033100987215003015,0.002757865815031495,0.00868059852331239,0.0007362774701031103,0.007330807469940158,1.5256106068001742e-06,0.009755381862054336,0.002899299133720684,0.0004022604195991489,0.00025563488829870236,0.00040167383343012696,0.007549103106167358,0.0012833357112448794,0.004349432281459174,0.0038329632534016183
System,AT,"Cultivation of sugar cane, sugar beet",0.0005380354956256115,0.0031906649094937656,0.0021893075105954905,0.004786814333152645,0.0027366989703808547,0.0021686648841110364,0.0016817621743035675,0.0028132571863291552,0.006445391436745329,0.001895890790430225,0.005983285392570963,7.568278074665316e-07,0.007177636415738274,0.001479798956576156,0.0022255553852069195,0.002157649616371975,0.0022310868193255143,0.005580918596520272,0.0016591607357415146,0.0042078644120083,0.003730979474657444
System,AT,Cultivation of plant-based fibers,3.879649442382267e-07,2.685325646785854e-05,2.2048752033094307e-06,9.501628742070101e-05,9.16878277954775e-06,1.711307681401371e-06,5.9372227115402465e-06,1.5674257774750417e-05,9.911641332928228e-05,1.6134960037027296e-06,6.513814609615743e-05,8.3003076647329e-09,0.0001230811105346688,2.3748440597469086e-05,5.213974967217199e-06,1.6050090784357264e-06,2.873786033263263e-06,6.642422669787621e-05,1.1153016895356496e-05,3.3222081161577074e-05,1.7597719472044456e-05
System,AT,Cultivation of crops nec,0.00021164360558532683,0.007966324225678077,0.0010047105632936752,0.013039047115766651,0.0038119014243244782,0.0008916715530722013,0.0011482491495633093,0.0067167864237408295,0.01910801160010477,0.0009978577826515074,0.0169538213079126,2.6551243846551814e-06,0.02176437536026743,0.0045732918385544725,0.001118525514612882,0.0008616067992516047,0.0011523014292351393,0.017962850899151044,0.002024476859091386,0.009621940580655188,0.009231871127251197
System,AT,Cattle farming,0.0018083941739239489,0.01949379319071671,0.007760264739637184,0.02176242027706526,0.0162219070977058,0.0077454450334460585,0.006686433272765012,0.01854245602997238,0.03788318414685543,0.006014770777706659,0.04234417359791271,2.831052322538283e-05,0.03914157175100352,0.0060549368589153905,0.007862559809632852,0.007404199474945881,0.011531079985065173,0.04204429175175676,0.005804573132182199,0.02852252562262974,0.02478013228786165
System,AT,Pigs farming,0.001878369421967825,0.030532290661327042,0.008532636189372488,0.027297520181221613,0.026256366430644603,0.008709614266760419,0.008082276715119968,0.029198645145616296,0.056618471384928204,0.006535848396831808,0.06912933095668199,2.448707044824462e-05,0.056083520547216915,0.008643997506085637,0.00869964487267043,0.007912189880834338,0.016878165544323337,0.06884307070677027,0.006912220155577786,0.04460955730074282,0.03948258253967641
